T1,1,1446,13,984,3,9,10,4

T2,2,1118,10,914,0,9,11,4

T3,3,1411,15,999,2,10,9,1

T4,4,1294,14,931,3,10,9,2

T5,5,1380,12,917,2,12,12,2

T6,6,1497,12,933,0,10,11,4

T7,7,1325,10,936,2,13,13,4

T8,8,1424,12,901,3,9,9,2

T9,9,1065,12,983,3,15,11,4

T10,10,1488,11,969,1,9,11,2

T11,11,1118,14,924,1,12,13,3

T12,12,1280,13,907,1,15,9,4

T13,13,1356,14,946,1,15,9,4

T14,14,1337,13,939,0,14,10,4

T15,15,1499,10,991,2,8,10,4

T16,16,1032,10,920,3,14,10,1

T17,17,1494,14,925,3,12,13,3

T18,18,1125,11,967,3,14,9,3

T19,19,1106,14,956,3,11,13,4

T20,20,1222,15,964,1,8,12,3

T21,21,1080,10,997,0,12,9,4

T22,22,1074,10,914,0,14,12,3

T23,23,1188,15,921,2,8,12,1

T24,24,1136,10,983,2,8,9,3

T25,25,1306,11,951,2,10,10,3

T26,26,1207,11,912,2,8,9,3

T27,27,1386,12,953,3,12,13,2

T28,28,1215,14,950,1,11,10,4

T29,29,1270,13,902,3,14,12,1

T30,30,1165,10,912,1,14,13,1

T31,31,1309,12,934,2,8,9,3

T32,32,1216,13,909,0,10,11,1

T33,33,1011,11,960,3,14,10,2

T34,34,1456,11,946,3,12,11,2

T35,35,1440,14,973,0,14,13,3

T36,36,1413,10,902,1,9,13,2

T37,37,1338,15,957,2,12,10,4

T38,38,1082,12,908,3,11,11,2

T39,39,1303,11,998,2,14,10,4

T40,40,1276,13,924,0,12,9,3

T41,41,1288,11,953,3,8,10,1

T42,42,1152,11,926,3,13,13,3

T43,43,1191,14,953,3,12,11,1

T44,44,1366,14,925,3,14,9,4

T45,45,1067,15,979,0,8,12,2

T46,46,1043,13,934,1,15,12,4

T47,47,1311,11,954,1,10,9,2

T48,48,1187,15,990,2,8,9,1

T49,49,1341,13,951,3,9,9,1

T50,50,1126,11,926,1,13,13,2

T51,51,1222,11,947,2,9,11,1

T52,52,1008,10,926,1,12,11,4

T53,53,1435,13,969,3,14,12,1

T54,54,1420,13,983,0,15,13,2

T55,55,1248,10,911,0,10,10,1

T56,56,1417,13,973,0,10,10,4

T57,57,1455,14,974,1,13,12,2

T58,58,1294,13,979,1,14,13,3

