T1,1,813,9,841,0,4,8,2

T2,2,931,9,852,1,1,8,1

T3,3,907,8,815,3,2,6,2

T4,4,804,9,973,1,6,5,2

T5,5,988,10,800,1,3,7,1

T6,6,992,6,970,0,7,6,2

T7,7,930,9,956,3,7,7,2

T8,8,843,9,927,1,7,8,1

T9,9,966,9,956,0,2,7,2

T10,10,997,7,980,0,1,6,2

T11,11,862,7,847,0,4,5,1

T12,12,877,10,880,1,4,6,3

T13,13,923,9,871,3,5,5,2

T14,14,829,6,922,3,6,5,1

T15,15,981,6,952,3,6,5,1

T16,16,948,8,994,2,8,7,2

T17,17,807,6,862,0,6,7,2

T18,18,927,10,975,2,7,8,3

T19,19,903,6,952,0,4,5,2

T20,20,925,7,957,0,5,7,3

T21,21,933,10,842,3,7,8,4

T22,22,892,7,833,3,9,7,4

T23,23,911,10,832,1,9,5,3

T24,24,832,8,995,2,9,7,2

T25,25,986,7,965,0,9,6,4

T26,26,885,10,921,1,6,6,4

T27,27,823,6,864,2,7,7,3

T28,28,829,8,959,3,7,8,3

T29,29,880,7,847,1,5,7,2

T30,30,813,8,803,2,7,8,2

T31,31,923,9,997,0,2,6,4

T32,32,873,9,917,3,4,7,4

T33,33,1000,6,908,1,7,6,2

T34,34,817,10,800,3,7,7,2

T35,35,959,8,821,0,1,6,4

T36,36,868,7,993,1,1,8,3

T37,37,974,10,811,1,5,7,4

T38,38,841,10,840,3,2,8,2

T39,39,962,7,881,0,4,7,1

T40,40,850,10,923,2,3,8,1

T41,41,946,10,805,2,7,6,1

T42,42,880,9,930,3,7,7,3

T43,43,992,8,841,0,8,6,2

T44,44,821,7,948,0,7,8,4

T45,45,826,10,852,1,7,5,2

T46,46,972,8,825,2,2,6,1

T47,47,932,7,934,3,2,6,2

T48,48,936,8,835,2,1,5,2

T49,49,871,8,816,1,4,7,2

T50,50,973,8,980,1,7,7,3

T51,51,855,6,811,3,7,7,2

T52,52,907,6,909,0,6,7,2

T53,53,862,8,870,1,8,5,1

T54,54,934,8,829,3,1,5,2

T55,55,878,6,827,0,9,8,3

T56,56,869,9,860,1,7,8,3

T57,57,971,9,905,3,4,6,4

T58,58,906,10,976,1,1,7,3

T59,59,993,9,976,1,7,5,4

T60,60,853,7,828,3,7,7,3

T61,61,922,6,852,1,6,8,3

T62,62,838,7,829,3,10,6,4

T63,63,869,10,967,0,6,6,3

T64,64,898,8,853,2,10,5,2

T65,65,876,8,863,0,10,6,2

T66,66,937,7,963,3,3,8,1

T67,67,841,6,806,3,7,6,2

T68,68,996,10,800,2,1,7,1

T69,69,972,8,980,1,6,8,4

T70,70,867,10,842,0,5,8,2

T71,71,843,8,825,1,8,7,1

T72,72,936,6,963,0,5,7,3

T73,73,959,10,962,1,5,5,2

T74,74,826,6,819,1,7,5,1

T75,75,835,8,851,1,4,7,3

T76,76,851,7,961,3,9,8,4

T77,77,810,10,886,1,5,8,4

T78,78,998,9,821,2,10,6,4

T79,79,804,10,927,0,7,6,4

T80,80,843,6,893,1,1,7,1

T81,81,852,10,915,0,4,8,4

T82,82,932,6,810,3,3,6,1

T83,83,1000,6,846,3,9,5,4

T84,84,923,6,978,2,8,5,3

T85,85,849,7,951,3,3,6,1

T86,86,967,10,923,0,1,8,2

T87,87,899,10,982,3,7,7,2

T88,88,995,9,977,3,7,5,3

T89,89,812,8,925,3,1,6,1

T90,90,926,10,833,2,4,7,1

T91,91,979,8,979,0,3,6,4

T92,92,900,7,944,3,8,7,2

T93,93,937,8,897,0,1,7,3

T94,94,953,10,842,2,2,5,1

T95,95,906,7,999,2,1,8,3

T96,96,832,8,894,2,9,7,3

T97,97,908,6,860,3,5,5,4

T98,98,909,8,888,2,3,6,3

T99,99,902,9,970,0,2,6,4

T100,100,803,6,876,1,7,7,4


H1,      1,       10,          1000,                  1500
       
H2,      2,       15,          1500,                  2000
       
H3,      3,       20,          2000,                  3000
 
H4,      4,       30,          3000,                  4000

H5,      5,       30,          3000,                  4000

H6,      6,       10,          1000,                  1500
       
H7,      7,       15,          1500,                  2000
       
H8,      8,       20,          2000,                  3000
 
H9,      9,       30,          3000,                  4000

H10,      10,       10,          1000,                  1500


H11,      11,       10,          1000,                  1500
       
H12,      12,       15,          1500,                  2000
       
H13,      13,       20,          2000,                  3000
 
H14,      14,       30,          3000,                  4000

H15,      15,       30,          3000,                  4000

H16,      16,       10,          1000,                  1500
       
H17,      17,       15,          1500,                  2000
       
H18,      18,       20,          2000,                  3000
 
H19,      19,       30,          3000,                  4000

H20,      20,       10,          1000,                  1500
              
H21,      21,       10,          1000,                  1500
       
H22,      22,       15,          1500,                  2000
       
H23,      23,       20,          2000,                  3000
 
H24,      24,       30,          3000,                  4000

H25,      25,       30,          3000,                  4000

H26,      26,       10,          1000,                  1500
       
H27,      27,       15,          1500,                  2000
       
H28,      28,       20,          2000,                  3000
 
H29,      29,       30,          3000,                  4000

H30,      30,       10,          1000,                  1500


H31,      31,       10,          1000,                  1500
       
H32,      32,       15,          1500,                  2000
       
H33,      33,       20,          2000,                  3000
 
H34,      34,       30,          3000,                  4000

H35,      35,       30,          3000,                  4000

H36,      36,       10,          1000,                  1500
       
H37,      37,       15,          1500,                  2000
       
H38,      38,       20,          2000,                  3000
 
H39,      39,       30,          3000,                  4000

H40,      40,       10,          1000,                  1500
              
H41,      41,       10,          1000,                  1500
       
H42,      42,       15,          1500,                  2000
       
H43,      43,       20,          2000,                  3000
 
H44,      44,       30,          3000,                  4000

H45,      45,       30,          3000,                  4000

H46,      46,       10,          1000,                  1500
       
H47,      47,       15,          1500,                  2000
       
H48,      48,       20,          2000,                  3000
 
H49,      49,       30,          3000,                  4000

H50,      50,       10,          1000,                  1500


H51,      51,       10,          1000,                  1500
       
H52,      52,       15,          1500,                  2000
       
H53,      53,       20,          2000,                  3000
 
H54,      54,       30,          3000,                  4000

H55,      55,       30,          3000,                  4000

H56,      56,       10,          1000,                  1500
       
H57,      57,       15,          1500,                  2000
       
H58,      58,       20,          2000,                  3000
 
H59,      59,       30,          3000,                  4000

H60,      60,       10,          1000,                  1500
              
H61,      61,       10,          1000,                  1500
       
H62,      62,       15,          1500,                  2000
       
H63,      63,       20,          2000,                  3000
 
H64,      64,       30,          3000,                  4000

H65,      65,       30,          3000,                  4000

H66,      66,       10,          1000,                  1500
       
H67,      67,       15,          1500,                  2000
       
H68,      68,       20,          2000,                  3000
 
H69,      69,       30,          3000,                  4000

H70,      70,       10,          1000,                  1500


H71,      71,       10,          1000,                  1500
       
H72,      72,       15,          1500,                  2000
       
H73,      73,       20,          2000,                  3000
 
H74,      74,       30,          3000,                  4000

H75,      75,       30,          3000,                  4000

H76,      76,       10,          1000,                  1500
       
H77,      77,       15,          1500,                  2000
       
H78,      78,       20,          2000,                  3000
 
H79,      79,       30,          3000,                  4000

H80,      80,       10,          1000,                  1500
              





