T1,1,280,3,340,2,1,4,2

T2,2,272,2,359,3,3,3,3

T3,3,272,2,376,1,2,3,4

T4,4,254,1,264,1,1,3,2

T5,5,282,3,236,2,1,3,2

T6,6,168,3,310,0,2,3,4

T7,7,270,2,241,1,1,4,1

T8,8,111,3,386,1,3,4,1

T9,9,272,3,303,0,1,4,2

T10,10,133,3,361,1,2,4,2

T11,11,300,3,323,0,3,3,4

T12,12,225,1,282,1,2,3,3

T13,13,124,2,231,3,1,4,4

T14,14,260,1,326,1,2,3,1

T15,15,113,3,278,1,1,4,4

T16,16,231,3,362,3,2,4,3

T17,17,140,3,247,1,1,3,3

T18,18,256,1,342,0,2,4,1

T19,19,152,3,273,1,3,3,3

T20,20,115,1,349,1,3,3,1

T21,21,145,2,213,1,2,4,3

T22,22,251,1,232,1,3,3,2

T23,23,112,3,301,0,3,3,4

T24,24,285,1,258,2,2,3,4

T25,25,258,1,216,3,1,3,1

T26,26,118,3,259,2,1,4,3

T27,27,136,2,266,0,2,4,3

T28,28,281,2,385,0,2,4,3

T29,29,211,1,234,0,2,4,3

T30,30,116,1,382,3,1,4,4

T31,31,294,1,279,0,2,4,3

T32,32,218,1,320,3,1,4,1

T33,33,243,2,390,3,3,4,2

T34,34,150,2,303,3,1,4,4

T35,35,257,1,372,2,3,4,1

T36,36,238,2,335,3,2,3,4

T37,37,266,2,380,1,3,3,2

T38,38,283,2,348,0,3,4,2

T39,39,118,3,382,1,3,4,1

T40,40,199,3,319,1,1,3,4

T41,41,214,3,271,3,3,3,2

T42,42,248,3,215,0,2,3,2

T43,43,209,2,377,3,3,3,3

T44,44,295,1,208,1,2,4,1

T45,45,125,3,223,0,1,3,3

T46,46,231,3,302,2,1,3,4

T47,47,125,3,365,2,2,3,4

T48,48,135,3,363,2,3,4,3

T49,49,118,3,305,3,1,4,4

T50,50,259,1,378,1,2,3,2

T51,51,198,2,374,1,3,3,4

T52,52,297,1,201,3,1,3,1

T53,53,215,2,271,2,1,3,3

T54,54,114,3,231,2,2,3,4

T55,55,150,2,318,0,1,4,3

T56,56,115,3,240,1,1,4,2

T57,57,238,3,387,2,1,4,1

T58,58,196,3,377,2,3,4,3

T59,59,299,3,353,0,2,3,4

T60,60,132,2,359,3,2,4,4

T61,61,106,2,277,1,1,3,3

T62,62,240,1,200,0,2,3,1

