T1,1,166,2,381,2,1,1,1

T2,2,12,2,362,3,1,1,3

T3,3,282,2,108,3,3,3,1

T4,4,128,4,166,1,4,2,2

T5,5,299,4,160,2,4,2,1

T6,6,211,1,326,1,3,5,4

T7,7,1,3,271,2,1,4,4

T8,8,41,4,340,3,3,2,1

T9,9,17,2,336,3,4,5,2

T10,10,210,1,354,3,4,3,2

T11,11,82,4,285,0,1,2,4

T12,12,86,2,119,0,1,1,2

T13,13,281,4,173,0,3,1,4

T14,14,142,4,374,0,3,2,4

T15,15,212,3,254,3,1,4,4

T16,16,78,1,319,0,3,3,2

T17,17,272,1,176,2,1,2,1

T18,18,224,4,396,2,3,1,1

T19,19,71,1,233,2,2,2,3

T20,20,39,2,345,0,4,1,1

T21,21,300,4,182,3,1,5,3

T22,22,257,1,219,0,4,2,1

T23,23,129,2,173,2,3,2,2

T24,24,281,4,180,0,4,4,2

T25,25,79,2,302,0,3,3,2

T26,26,109,4,288,2,2,3,3

T27,27,117,1,394,2,4,2,1

T28,28,93,1,279,0,2,2,1

T29,29,27,3,269,0,2,5,4

T30,30,163,1,185,2,1,3,1

T31,31,152,1,138,1,1,3,2

T32,32,129,3,182,2,2,4,4

T33,33,71,1,357,1,2,5,1

T34,34,81,3,154,2,3,1,4

T35,35,19,3,385,1,2,4,2

T36,36,239,4,385,3,4,3,3

T37,37,79,4,105,3,1,5,3

T38,38,32,3,251,0,2,2,1

T39,39,258,2,318,0,4,3,2

T40,40,260,4,214,0,4,1,2

T41,41,34,2,272,2,2,1,1

T42,42,181,3,335,2,1,4,1

T43,43,47,3,283,3,4,3,2

T44,44,255,3,119,0,1,3,3

T45,45,112,1,320,0,3,2,1

T46,46,94,3,249,3,1,2,1

T47,47,100,1,123,1,4,1,1

T48,48,105,2,151,0,3,4,3

T49,49,46,1,354,1,4,1,2

T50,50,263,4,397,3,1,2,2

T51,51,257,2,252,2,2,5,2

T52,52,110,1,116,2,3,5,4

T53,53,74,3,160,0,3,3,3

T54,54,178,2,237,0,4,3,3

T55,55,172,2,221,2,4,5,4

T56,56,291,4,259,0,1,3,2

T57,57,169,4,385,0,2,5,4

T58,58,54,4,188,1,2,4,3

T59,59,127,1,129,1,3,1,3

T60,60,79,1,355,2,4,2,4

T61,61,163,1,161,1,4,3,2

T62,62,279,1,147,3,2,4,4

T63,63,61,1,167,3,1,4,4

T64,64,126,2,389,3,2,2,4

T65,65,268,4,240,2,1,4,1

T66,66,169,4,207,3,3,5,1

T67,67,162,4,189,2,2,5,1

T68,68,118,3,291,0,1,2,4

T69,69,148,3,177,3,4,1,2

T70,70,203,4,145,3,1,1,4

T71,71,296,4,285,2,4,3,1
