T1,1,67,4,197,0,3,2,4

T2,2,186,4,349,2,3,5,3

T3,3,253,4,281,3,3,1,3

T4,4,221,2,327,0,3,3,2

T5,5,67,4,378,0,2,3,1

T6,6,8,4,137,3,2,4,1

T7,7,210,4,294,3,3,2,2

T8,8,237,2,270,2,4,3,1

T9,9,102,2,233,1,3,3,3

T10,10,85,3,314,2,4,5,4

T11,11,76,1,273,0,1,4,4

T12,12,4,1,299,1,3,3,4

T13,13,47,3,177,1,1,4,2

T14,14,269,4,304,0,2,4,3

T15,15,225,2,259,1,3,2,2

T16,16,152,4,275,1,1,3,3

T17,17,193,3,125,0,1,4,1

T18,18,150,4,105,1,1,5,1

T19,19,113,1,331,1,3,3,1

T20,20,293,3,118,2,2,2,2

T21,21,82,4,266,2,1,4,4

T22,22,147,1,370,3,1,2,3

T23,23,269,4,395,3,2,3,2

T24,24,68,1,336,3,2,2,3

T25,25,295,4,184,1,1,4,3

T26,26,86,1,221,1,1,4,3

T27,27,10,3,150,2,1,4,2

T28,28,148,2,287,3,4,3,4

T29,29,275,2,356,2,2,5,2

T30,30,55,2,326,3,3,5,2

T31,31,113,3,146,0,3,1,1

T32,32,112,2,330,0,4,2,3

T33,33,99,1,360,0,4,2,4

T34,34,236,2,133,2,1,3,3

T35,35,167,4,351,3,2,3,1

T36,36,210,1,252,1,2,4,1

T37,37,125,3,172,1,3,4,2

T38,38,265,4,327,3,1,5,1

T39,39,134,1,235,2,1,5,2

T40,40,20,2,125,1,1,3,4

T41,41,59,3,248,0,2,1,4

T42,42,239,1,217,0,3,5,3

T43,43,112,3,274,0,4,4,4

T44,44,219,2,259,3,2,2,4

T45,45,225,2,134,2,1,5,1

T46,46,17,3,278,0,4,5,1

T47,47,5,3,376,0,1,4,1

T48,48,273,4,174,3,1,4,3

T49,49,123,3,154,3,1,1,4

T50,50,145,1,178,0,4,5,2

T51,51,41,4,236,3,1,2,3

T52,52,226,3,242,1,4,3,1

T53,53,29,4,327,1,2,3,3

T54,54,44,3,119,0,1,3,2

T55,55,99,2,355,2,2,2,3

T56,56,237,4,323,2,2,3,1

T57,57,129,2,372,2,3,1,1

T58,58,131,3,316,2,1,5,2

T59,59,161,4,208,2,2,5,2

T60,60,10,3,151,1,2,3,1

T61,61,252,4,197,3,4,5,3

T62,62,278,4,367,2,4,5,4

T63,63,26,1,101,3,4,4,2

T64,64,280,2,179,2,3,4,2

T65,65,170,2,189,1,1,2,4

T66,66,233,2,126,0,1,1,3

T67,67,299,4,320,0,3,3,3

T68,68,114,3,103,3,3,3,2

T69,69,176,2,161,1,4,5,1

T70,70,106,1,218,2,4,2,1

T71,71,272,4,389,1,3,2,4

T72,72,117,4,336,3,1,5,1

T73,73,130,1,318,0,3,5,2

T74,74,113,1,152,0,3,3,2

T75,75,73,1,358,0,3,2,1

T76,76,176,2,167,3,2,5,4

T77,77,77,3,199,2,2,5,2

T78,78,118,4,101,0,1,1,2

T79,79,38,3,323,0,1,1,2

T80,80,91,2,280,2,4,5,3

T81,81,68,3,160,3,1,1,3

T82,82,10,2,205,2,2,5,4

T83,83,111,3,357,2,2,5,4

T84,84,23,4,379,1,1,4,1

T85,85,269,4,227,2,1,4,2

T86,86,241,2,154,1,4,3,3

T87,87,196,4,197,3,2,1,4

T88,88,155,2,175,2,4,2,3

T89,89,268,1,247,2,3,2,3

T90,90,276,4,184,3,4,1,1

T91,91,6,2,175,0,3,1,1

T92,92,168,3,242,1,2,3,3

T93,93,60,4,172,0,2,3,1

T94,94,249,1,355,2,2,5,1

T95,95,144,2,188,0,1,2,3

T96,96,87,2,189,2,4,4,3

T97,97,169,3,382,0,4,4,3

T98,98,236,4,214,0,3,3,3

T99,99,152,1,356,0,2,3,3

T100,100,78,1,126,2,3,3,4


H1,      1,       10,          1000,                  1500
       
H2,      2,       15,          1500,                  2000
       
H3,      3,       20,          2000,                  3000
 
H4,      4,       30,          3000,                  4000

H5,      5,       30,          3000,                  4000

H6,      6,       10,          1000,                  1500
       
H7,      7,       15,          1500,                  2000
       
H8,      8,       20,          2000,                  3000
 
H9,      9,       30,          3000,                  4000

H10,      10,       10,          1000,                  1500


H11,      11,       10,          1000,                  1500
       
H12,      12,       15,          1500,                  2000
       
H13,      13,       20,          2000,                  3000
 
H14,      14,       30,          3000,                  4000

H15,      15,       30,          3000,                  4000

H16,      16,       10,          1000,                  1500
       
H17,      17,       15,          1500,                  2000
       
H18,      18,       20,          2000,                  3000
 
H19,      19,       30,          3000,                  4000

H20,      20,       10,          1000,                  1500
              
H21,      21,       10,          1000,                  1500
       
H22,      22,       15,          1500,                  2000
       
H23,      23,       20,          2000,                  3000
 
H24,      24,       30,          3000,                  4000

H25,      25,       30,          3000,                  4000

H26,      26,       10,          1000,                  1500
       
H27,      27,       15,          1500,                  2000
       
H28,      28,       20,          2000,                  3000
 
H29,      29,       30,          3000,                  4000

H30,      30,       10,          1000,                  1500


H31,      31,       10,          1000,                  1500
       
H32,      32,       15,          1500,                  2000
       
H33,      33,       20,          2000,                  3000
 
H34,      34,       30,          3000,                  4000

H35,      35,       30,          3000,                  4000

H36,      36,       10,          1000,                  1500
       
H37,      37,       15,          1500,                  2000
       
H38,      38,       20,          2000,                  3000
 
H39,      39,       30,          3000,                  4000

H40,      40,       10,          1000,                  1500
              
H41,      41,       10,          1000,                  1500
       
H42,      42,       15,          1500,                  2000
       
H43,      43,       20,          2000,                  3000
 
H44,      44,       30,          3000,                  4000

H45,      45,       30,          3000,                  4000

H46,      46,       10,          1000,                  1500
       
H47,      47,       15,          1500,                  2000
       
H48,      48,       20,          2000,                  3000
 
H49,      49,       30,          3000,                  4000

H50,      50,       10,          1000,                  1500


H51,      51,       10,          1000,                  1500
       
H52,      52,       15,          1500,                  2000
       
H53,      53,       20,          2000,                  3000
 
H54,      54,       30,          3000,                  4000

H55,      55,       30,          3000,                  4000

H56,      56,       10,          1000,                  1500
       
H57,      57,       15,          1500,                  2000
       
H58,      58,       20,          2000,                  3000
 
H59,      59,       30,          3000,                  4000

H60,      60,       10,          1000,                  1500
              
H61,      61,       10,          1000,                  1500
       
H62,      62,       15,          1500,                  2000
       
H63,      63,       20,          2000,                  3000
 
H64,      64,       30,          3000,                  4000

H65,      65,       30,          3000,                  4000

H66,      66,       10,          1000,                  1500
       
H67,      67,       15,          1500,                  2000
       
H68,      68,       20,          2000,                  3000
 
H69,      69,       30,          3000,                  4000

H70,      70,       10,          1000,                  1500


H71,      71,       10,          1000,                  1500
       
H72,      72,       15,          1500,                  2000
       
H73,      73,       20,          2000,                  3000
 
H74,      74,       30,          3000,                  4000

H75,      75,       30,          3000,                  4000

H76,      76,       10,          1000,                  1500
       
H77,      77,       15,          1500,                  2000
       
H78,      78,       20,          2000,                  3000
 
H79,      79,       30,          3000,                  4000

H80,      80,       10,          1000,                  1500
              





