T1,1,34,1,171,1,1,5,3

T2,2,140,1,163,2,3,5,4

T3,3,239,2,226,2,4,5,3

T4,4,250,4,113,2,2,2,3

T5,5,167,3,369,2,1,4,4

T6,6,255,1,383,3,1,5,3

T7,7,170,2,247,1,3,1,4

T8,8,195,3,208,2,1,4,4

T9,9,63,1,162,1,2,3,2

T10,10,49,3,180,2,1,2,1

T11,11,74,1,362,3,2,1,2

T12,12,257,3,364,2,3,2,1

T13,13,258,3,390,0,1,5,3

T14,14,70,4,357,3,3,2,1

T15,15,280,2,269,0,1,2,4

T16,16,109,4,131,1,4,1,3

T17,17,183,2,126,3,4,2,2

T18,18,214,4,213,3,2,5,1

T19,19,98,1,160,0,2,4,2

T20,20,278,1,232,3,2,1,4

T21,21,98,2,398,2,4,1,4

T22,22,289,1,368,2,4,4,4

T23,23,199,2,296,0,1,3,3

T24,24,220,2,192,0,2,1,4

T25,25,191,4,279,2,1,1,3

T26,26,225,2,351,1,3,3,3

T27,27,72,4,292,3,1,4,2

T28,28,290,3,188,2,3,1,3

T29,29,108,1,224,0,3,5,1

T30,30,19,2,113,1,1,2,4

T31,31,94,2,303,3,2,3,4

T32,32,280,3,367,3,3,2,4

T33,33,114,4,376,1,4,1,3

T34,34,265,1,247,2,3,1,2

T35,35,277,2,211,2,3,4,2

T36,36,81,4,321,3,1,2,1

T37,37,8,2,262,3,4,5,4

T38,38,258,4,282,0,4,2,3

T39,39,208,4,145,3,2,5,1

T40,40,222,3,266,1,4,5,2

T41,41,212,4,320,3,2,3,3

T42,42,280,1,235,0,2,1,2

T43,43,192,2,184,2,3,1,4

T44,44,252,1,254,0,1,5,3

T45,45,286,4,339,3,2,2,3

T46,46,230,1,205,2,4,3,4

T47,47,116,1,132,2,1,1,1

T48,48,124,3,281,3,1,5,4

T49,49,256,2,113,3,1,1,1

T50,50,18,2,225,1,1,4,1

T51,51,297,4,258,3,1,5,3

T52,52,255,4,285,3,2,4,3

T53,53,243,4,264,3,2,5,2

T54,54,145,1,313,3,4,4,1

T55,55,88,3,216,0,3,4,2

T56,56,70,1,359,2,4,2,1

T57,57,40,4,105,2,2,2,4

T58,58,252,4,338,3,1,3,2

T59,59,286,1,282,1,1,5,2

T60,60,114,1,166,1,1,2,4

T61,61,128,3,388,1,2,5,1

T62,62,277,1,323,1,2,4,1

T63,63,65,2,361,1,4,1,2

T64,64,192,3,114,1,4,5,2

T65,65,131,1,333,2,4,4,3

T66,66,36,1,171,2,4,3,2

T67,67,256,1,127,1,2,4,1

T68,68,168,4,362,0,4,5,4

T69,69,173,3,297,3,1,2,2

T70,70,197,4,185,1,3,3,2

T71,71,282,1,234,1,2,4,1

T72,72,91,3,322,1,2,1,1

T73,73,292,3,377,2,1,4,2

T74,74,19,4,258,1,4,4,2

T75,75,41,2,129,1,1,1,3

T76,76,157,3,215,3,4,4,4

T77,77,55,3,102,3,2,2,3

T78,78,241,3,366,0,2,5,2

T79,79,20,3,225,3,2,1,3

T80,80,152,1,318,2,3,3,4

T81,81,119,2,337,0,1,4,2

T82,82,10,1,312,3,2,1,2

T83,83,79,3,372,0,1,3,3

T84,84,193,3,288,3,3,1,3

T85,85,171,4,186,2,3,3,2

T86,86,285,4,199,0,4,3,2

T87,87,202,4,129,3,3,1,3

T88,88,108,2,390,2,2,5,1

T89,89,22,3,119,1,1,1,1

T90,90,299,3,303,0,2,2,3

T91,91,140,3,270,3,4,2,1

T92,92,69,2,315,0,4,1,2

T93,93,22,3,246,2,3,2,2

T94,94,225,2,135,1,1,3,4

T95,95,53,3,235,2,2,4,2

T96,96,16,1,117,2,3,5,3

