T1,1,267,4,394,1,2,1,2

T2,2,108,4,369,0,1,5,1

T3,3,131,2,271,1,1,2,4

T4,4,76,2,215,3,3,5,1

T5,5,6,3,363,0,2,3,1

T6,6,227,2,105,2,1,3,2

T7,7,292,2,375,3,4,1,1

T8,8,13,1,165,2,1,2,4

T9,9,113,2,240,1,2,2,2

T10,10,281,4,362,3,2,4,3

T11,11,127,3,369,0,3,2,4

T12,12,192,2,140,3,3,5,4

T13,13,46,2,205,0,3,3,3

T14,14,187,1,278,3,4,2,1

T15,15,39,4,213,1,1,4,2

T16,16,243,3,258,3,2,4,2

T17,17,199,3,328,2,2,1,1

T18,18,51,3,337,3,1,5,4

T19,19,14,1,209,3,3,2,3

T20,20,263,3,180,1,1,2,3

T21,21,226,2,327,2,1,3,4

T22,22,191,1,125,2,4,4,1

T23,23,232,3,135,3,3,1,1

T24,24,285,3,386,0,3,4,2

T25,25,6,1,202,1,2,3,1

T26,26,241,1,257,1,4,4,4

T27,27,43,4,266,1,2,4,2

T28,28,75,1,281,3,1,2,1

T29,29,221,2,150,3,4,5,1

T30,30,43,1,341,3,4,5,3

T31,31,194,2,339,2,4,5,2

T32,32,58,2,372,3,2,2,4

T33,33,39,4,357,2,4,3,1

T34,34,85,1,200,1,4,3,4

T35,35,49,2,352,2,3,2,3

T36,36,188,4,148,0,2,1,1

T37,37,269,4,314,3,1,2,1

T38,38,121,3,128,1,4,1,4

T39,39,117,3,319,0,3,3,4

T40,40,242,2,315,2,2,3,3

T41,41,263,3,353,0,4,5,3

T42,42,63,2,206,1,1,2,4

T43,43,89,1,187,0,3,3,3

T44,44,21,1,175,2,3,5,4

T45,45,176,2,208,0,2,2,3

T46,46,193,1,298,0,4,5,2

T47,47,141,2,251,0,1,4,2

T48,48,4,4,290,0,1,5,3

T49,49,252,1,255,0,3,2,3

T50,50,87,4,295,3,4,3,4

T51,51,254,4,346,2,3,5,4

T52,52,201,1,383,0,4,4,1

T53,53,299,1,250,1,1,4,4

T54,54,93,3,290,1,4,1,2

T55,55,31,1,145,0,4,1,2

T56,56,141,1,343,3,1,5,3

T57,57,6,3,319,2,3,4,2

T58,58,26,1,257,0,4,5,1

T59,59,213,2,178,0,2,1,2

T60,60,68,2,297,1,1,1,3

T61,61,26,4,361,0,2,2,4

T62,62,117,4,395,0,1,5,1

T63,63,71,2,392,3,3,3,4

T64,64,65,2,217,0,1,3,3

T65,65,243,2,175,0,4,5,3

T66,66,6,1,400,2,1,5,3

T67,67,244,4,326,3,4,5,2

T68,68,110,1,398,3,4,5,3

T69,69,198,2,188,0,3,1,1

T70,70,49,2,191,0,2,1,4

T71,71,17,3,394,0,3,5,1

T72,72,79,4,310,1,1,4,1

T73,73,52,1,328,2,2,1,2

T74,74,102,3,283,2,3,1,1

