T1,1,1290,11,960,0,12,12,2

T2,2,1019,14,980,1,11,10,1

T3,3,1013,11,902,2,14,10,2

T4,4,1207,13,932,1,11,13,3

T5,5,1073,14,914,3,9,13,2

T6,6,1394,12,940,2,8,13,2

T7,7,1291,15,986,0,14,11,3

T8,8,1006,15,913,1,10,9,1

T9,9,1359,15,990,0,10,10,2

T10,10,1014,11,998,1,11,9,1

T11,11,1076,13,907,2,10,11,4

T12,12,1309,15,977,1,10,12,3

T13,13,1434,15,930,3,13,9,3

T14,14,1176,10,992,1,13,11,1

T15,15,1358,11,967,1,15,13,1

T16,16,1350,15,971,0,8,12,1

T17,17,1170,12,907,3,9,12,4

T18,18,1118,12,976,2,11,9,4

T19,19,1180,12,993,2,12,12,1

T20,20,1396,12,941,1,13,9,4

T21,21,1429,10,902,3,10,13,3

T22,22,1438,15,937,3,9,12,4

T23,23,1268,11,947,1,13,12,2

T24,24,1423,11,947,3,9,9,1

T25,25,1061,14,998,3,11,10,1

T26,26,1292,11,910,0,8,11,2

T27,27,1103,10,919,0,8,12,4

T28,28,1140,14,932,0,10,12,1

T29,29,1042,12,966,1,12,11,2

T30,30,1238,15,955,1,12,9,4

T31,31,1451,11,922,3,12,13,4

T32,32,1180,14,977,3,12,12,3

T33,33,1277,15,989,2,13,10,3

T34,34,1300,11,940,0,9,12,3

T35,35,1370,12,928,0,9,9,4

T36,36,1259,12,955,1,8,11,4

T37,37,1471,14,932,1,15,9,1

T38,38,1418,12,977,1,13,13,3

T39,39,1167,12,995,1,8,11,4

T40,40,1368,13,968,2,14,9,3

T41,41,1187,13,944,2,13,11,3

T42,42,1311,15,967,3,8,12,3

T43,43,1013,12,944,3,9,9,4

T44,44,1395,15,958,3,8,12,2

T45,45,1036,13,970,0,9,13,1

T46,46,1475,15,977,3,8,9,2

T47,47,1150,14,973,0,9,10,1

T48,48,1407,11,967,2,11,11,1

T49,49,1063,15,902,2,14,13,2

T50,50,1356,12,972,1,9,13,3

T51,51,1439,14,936,0,15,9,1

T52,52,1050,13,997,3,8,11,2

T53,53,1103,10,968,0,13,11,3

T54,54,1107,15,957,1,14,13,3

T55,55,1015,14,988,3,15,13,3

T56,56,1117,15,906,3,11,10,2

T57,57,1168,14,942,2,10,11,1

T58,58,1372,15,1000,1,10,11,2

T59,59,1016,10,903,2,15,13,3

T60,60,1222,12,913,3,8,10,3

T61,61,1112,12,971,2,14,9,1

T62,62,1198,14,975,2,15,10,1

T63,63,1155,10,914,1,13,11,1

T64,64,1442,11,945,0,10,11,3

T65,65,1105,12,928,2,15,10,1

T66,66,1055,15,959,1,14,9,3

T67,67,1221,14,996,0,8,9,3

T68,68,1439,13,936,0,15,12,4

T69,69,1329,14,925,1,8,13,4

T70,70,1239,11,901,1,8,11,3

T71,71,1136,10,981,3,9,10,1

T72,72,1402,12,946,2,11,13,4

T73,73,1389,12,936,3,10,9,2

T74,74,1158,12,947,1,9,13,1

T75,75,1366,10,960,1,13,11,2

T76,76,1465,13,999,3,12,9,2

T77,77,1180,13,975,2,15,9,2

T78,78,1338,12,930,2,15,13,4

T79,79,1241,10,930,3,14,11,1

T80,80,1067,13,937,0,10,10,4

T81,81,1302,10,938,2,13,11,3

T82,82,1349,15,965,0,15,9,2

T83,83,1140,15,950,1,8,12,3

T84,84,1308,12,966,3,14,11,1

T85,85,1405,12,946,2,12,12,3

T86,86,1496,15,904,0,14,9,2

T87,87,1114,12,924,1,15,12,4

T88,88,1266,11,914,2,15,9,4

T89,89,1445,14,981,2,13,9,4

T90,90,1392,14,926,0,13,9,4

T91,91,1004,10,966,3,13,10,2

T92,92,1280,15,996,3,11,13,3

T93,93,1044,13,946,1,12,11,1

T94,94,1234,15,999,3,11,9,2

T95,95,1123,10,953,3,9,11,1

T96,96,1419,15,947,0,12,12,3

T97,97,1342,13,953,0,10,9,1

T98,98,1371,13,910,0,12,11,4

T99,99,1240,12,926,1,8,9,4

T100,100,1488,15,966,0,15,11,2

T101,101,1420,12,904,1,12,10,3

T102,102,1317,15,985,0,15,13,4

T103,103,1486,13,976,2,9,10,4

T104,104,1169,12,958,0,9,9,2

T105,105,1210,14,913,2,11,10,3

T106,106,1163,10,976,0,13,13,1

T107,107,1493,12,994,0,11,11,4

T108,108,1245,13,934,0,12,10,4

T109,109,1362,12,985,3,13,11,4

T110,110,1239,15,947,1,10,13,3

T111,111,1193,12,978,2,14,11,4

T112,112,1126,11,970,2,12,13,2

T113,113,1034,14,986,1,9,13,3

T114,114,1366,15,971,2,10,10,2

T115,115,1114,10,983,2,15,13,1

T116,116,1464,15,927,2,15,10,2

T117,117,1299,14,913,3,13,9,3

T118,118,1107,12,978,1,13,10,3

T119,119,1108,14,933,3,9,10,2

T120,120,1316,10,962,1,10,10,2

T121,121,1170,12,947,2,10,10,1

T122,122,1002,10,983,0,10,12,2

T123,123,1189,10,989,1,15,10,3

T124,124,1449,12,993,2,14,11,4

T125,125,1061,10,907,2,13,9,2

T126,126,1052,13,919,1,9,10,4

T127,127,1382,13,979,3,12,9,4

T128,128,1451,11,997,0,14,13,1

T129,129,1094,15,922,2,8,11,4

T130,130,1484,12,989,1,10,9,2

T131,131,1124,14,958,1,8,12,4

T132,132,1302,15,990,2,11,13,4

T133,133,1072,12,997,1,14,13,2

T134,134,1003,12,938,0,8,12,3

T135,135,1442,14,993,1,10,10,2

T136,136,1189,12,965,2,12,11,4

T137,137,1442,12,907,3,15,11,3

T138,138,1357,15,956,3,10,10,3

T139,139,1162,13,936,2,14,9,1

T140,140,1141,14,974,1,8,9,2

T141,141,1404,10,952,3,13,13,2

T142,142,1179,13,916,2,15,11,3

T143,143,1228,11,993,2,9,10,4

T144,144,1395,12,905,0,12,9,3

T145,145,1056,14,989,3,8,11,1

T146,146,1122,13,996,1,10,10,1

T147,147,1194,11,955,1,14,10,2

T148,148,1441,10,925,3,9,12,1

T149,149,1080,14,926,0,10,12,2

T150,150,1445,11,903,1,8,9,2

T151,151,1122,11,904,2,14,10,2

T152,152,1429,12,975,3,9,12,4

T153,153,1470,13,952,0,15,12,4

T154,154,1219,11,954,2,15,9,1

T155,155,1395,12,907,2,8,12,4

T156,156,1252,13,900,1,12,10,1

T157,157,1264,14,917,1,12,12,1

T158,158,1018,15,904,0,15,9,2

T159,159,1293,10,905,0,14,13,1

T160,160,1247,10,974,2,15,12,2

T161,161,1393,15,957,0,11,9,2

T162,162,1233,15,906,1,8,13,4

T163,163,1107,12,987,1,12,13,2

T164,164,1042,11,915,0,14,12,1

T165,165,1184,13,925,1,9,11,1

T166,166,1128,12,936,0,12,13,2

T167,167,1226,14,948,1,14,10,4

T168,168,1203,12,971,0,10,12,3

T169,169,1351,10,923,0,8,9,3

T170,170,1354,10,977,1,10,10,3

T171,171,1234,10,940,0,10,11,2

T172,172,1183,13,939,1,10,11,2

T173,173,1046,13,943,3,13,12,1

T174,174,1271,14,919,3,12,10,2

T175,175,1337,14,979,3,10,9,2

T176,176,1025,14,974,1,10,9,4

T177,177,1356,11,987,0,12,9,4

T178,178,1386,14,937,3,8,12,1

T179,179,1334,12,943,2,13,10,3

T180,180,1110,11,995,2,10,12,2

T181,181,1214,15,948,2,12,13,4

T182,182,1489,14,976,3,14,11,4

T183,183,1084,10,995,2,8,9,4

T184,184,1420,15,974,0,13,13,2

T185,185,1034,14,900,2,15,13,1

T186,186,1243,14,911,3,9,12,1

T187,187,1216,13,931,2,13,12,2

T188,188,1119,11,928,1,14,12,1

T189,189,1173,10,971,2,13,11,3

T190,190,1118,11,1000,0,15,13,2

T191,191,1350,15,985,2,12,9,1

T192,192,1016,10,952,0,14,10,3

T193,193,1437,12,984,0,8,13,2

T194,194,1045,14,970,3,12,12,3

T195,195,1119,10,941,3,13,12,3

T196,196,1243,12,967,0,13,13,1

T197,197,1335,15,951,1,10,12,4

T198,198,1029,15,941,0,9,11,3

T199,199,1346,11,900,1,13,11,3

T200,200,1095,14,966,2,10,10,1

T201,201,1388,12,940,3,14,13,4

T202,202,1334,11,900,2,14,13,2

T203,203,1024,12,948,1,13,13,3

T204,204,1091,11,942,0,11,13,1

T205,205,1132,10,1000,2,13,10,3

T206,206,1096,15,908,0,15,10,3

T207,207,1396,12,945,3,13,10,2

T208,208,1303,15,971,3,9,12,3

T209,209,1405,14,941,2,12,13,1

T210,210,1139,12,955,2,11,13,2

T211,211,1065,13,926,3,13,9,1

T212,212,1400,15,900,0,11,13,4

T213,213,1355,13,960,1,8,9,1

T214,214,1136,14,929,2,11,13,2

T215,215,1451,14,978,1,14,11,2

T216,216,1103,13,977,2,8,12,2

T217,217,1288,13,953,3,10,10,3

T218,218,1264,14,915,2,14,10,1

T219,219,1002,13,906,0,9,11,2

T220,220,1356,15,975,1,13,13,3

T221,221,1170,12,980,2,12,13,2

T222,222,1271,11,960,2,12,12,2

T223,223,1152,10,950,2,10,12,4

T224,224,1259,10,1000,1,8,13,2

T225,225,1016,15,936,1,10,13,3

T226,226,1399,12,937,1,9,13,1

T227,227,1343,10,949,1,10,13,1

T228,228,1224,13,952,1,13,9,3

T229,229,1035,10,969,2,9,11,3

T230,230,1014,14,995,2,8,9,1

T231,231,1024,12,981,0,12,13,1

T232,232,1098,15,907,3,8,10,3

T233,233,1146,11,977,3,12,11,4

T234,234,1391,12,989,0,10,13,1

T235,235,1193,15,993,1,13,13,4

T236,236,1420,14,912,0,13,12,1

T237,237,1207,10,934,1,15,13,1

T238,238,1482,13,960,1,9,11,1

T239,239,1273,12,942,0,11,12,3

T240,240,1103,15,939,0,10,12,1

T241,241,1124,10,904,3,14,10,4

T242,242,1128,13,930,0,14,12,3

T243,243,1061,14,917,3,14,10,4

T244,244,1425,14,980,0,9,10,4

T245,245,1102,12,975,0,10,12,3

T246,246,1025,12,910,1,12,13,3

T247,247,1100,13,999,3,14,10,1

T248,248,1062,12,936,0,12,12,4

T249,249,1210,13,933,2,12,13,1

T250,250,1250,12,983,0,9,10,3

T251,251,1489,11,964,1,15,10,4

T252,252,1198,14,921,1,8,12,4

