T1,1,928,6,957,0,2,8,4

T2,2,816,7,899,2,2,5,1

T3,3,854,8,831,3,5,6,1

T4,4,983,8,814,1,1,8,2

T5,5,883,8,907,0,3,6,4

T6,6,937,9,831,2,3,7,3

T7,7,996,8,891,3,6,6,3

T8,8,990,9,880,3,10,6,1

T9,9,964,7,847,1,5,6,1

T10,10,974,6,941,1,8,5,3

T11,11,937,9,980,0,1,6,4

T12,12,955,10,885,2,2,6,2

T13,13,955,10,975,0,2,7,4

T14,14,832,6,965,1,1,8,2

T15,15,869,8,944,3,2,7,3

T16,16,815,9,863,0,6,5,2

T17,17,879,6,925,2,5,6,2

T18,18,877,6,825,2,2,8,3

T19,19,817,9,927,0,8,7,2

T20,20,933,10,992,2,1,7,3

T21,21,836,7,844,2,9,6,2

T22,22,993,6,856,1,6,5,4

T23,23,909,8,808,1,1,6,4

T24,24,960,7,977,2,2,7,1

T25,25,822,10,909,2,5,6,1

T26,26,862,7,905,3,3,6,2

T27,27,825,7,999,2,1,8,2

T28,28,989,8,861,3,10,6,1

T29,29,922,7,842,0,3,6,2

T30,30,918,6,942,3,6,5,4

T31,31,993,9,920,1,4,5,3

T32,32,985,8,992,1,5,5,1

T33,33,871,9,826,0,5,8,1

T34,34,802,8,963,1,10,7,2

T35,35,979,8,916,0,10,6,2

T36,36,940,9,962,0,5,7,2

T37,37,997,7,954,0,2,7,4

T38,38,906,10,855,3,4,7,4

T39,39,835,6,972,0,9,5,4

T40,40,911,9,995,0,5,8,1

T41,41,976,9,904,3,6,6,4

T42,42,876,7,802,2,6,5,3

T43,43,969,9,903,3,3,6,2

T44,44,864,6,841,0,4,8,2

T45,45,974,6,879,0,9,7,2

T46,46,921,7,823,3,4,7,4

T47,47,877,6,891,1,6,8,4

T48,48,949,6,953,2,7,5,3

T49,49,878,8,965,3,7,8,1

T50,50,818,10,960,0,3,8,3

T51,51,896,10,954,0,6,5,1

T52,52,810,7,959,3,5,5,2

T53,53,883,7,884,2,9,6,3

T54,54,840,8,992,0,3,8,4

T55,55,866,6,835,1,3,8,2

T56,56,801,9,816,1,1,5,3

T57,57,983,9,818,3,9,8,3

T58,58,900,8,983,2,2,8,3

T59,59,811,6,834,1,7,8,4

T60,60,938,8,944,0,2,5,2

T61,61,874,10,993,1,8,8,1

T62,62,857,10,881,2,10,8,3

T63,63,992,8,815,2,7,6,1

T64,64,945,10,825,0,5,6,1

